customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
3824.0,378,2,859.08,1,2,3,6,At Risk
3825.0,282,3,1074.03,2,3,4,9,Potential
3826.0,49,4,1042.3,5,4,4,13,VIP Champions
3827.0,244,2,515.0799999999999,2,2,2,6,At Risk
3828.0,19,5,1443.54,5,5,5,15,VIP Champions
3829.0,138,4,795.5699999999999,3,4,3,10,Loyal
3830.0,532,1,789.39,1,1,3,5,At Risk
3831.0,112,4,1148.6200000000001,4,4,4,12,Loyal
3832.0,255,3,662.36,2,3,3,8,Potential
3833.0,89,5,1002.33,4,5,4,13,VIP Champions
3834.0,51,3,1298.94,5,3,4,12,Loyal
3835.0,37,2,377.45000000000005,5,2,2,9,Potential
3836.0,328,2,346.36,2,2,1,5,At Risk
3837.0,583,4,1170.95,1,4,4,9,Potential
3838.0,392,1,216.18,1,1,1,3,Lost
3839.0,5,4,775.9300000000001,5,4,3,12,Loyal
3840.0,54,4,1178.0,5,4,4,13,VIP Champions
3841.0,217,3,692.4200000000001,2,3,3,8,Potential
3842.0,59,2,370.93,5,2,2,9,Potential
3843.0,110,7,3266.7799999999997,4,5,5,14,VIP Champions
3845.0,484,2,511.63,1,2,2,5,At Risk
3846.0,275,3,1661.3700000000001,2,3,5,10,Loyal
3847.0,307,2,978.77,2,2,4,8,Potential
3848.0,106,4,677.93,4,4,3,11,Loyal
3849.0,502,4,944.63,1,4,3,8,Potential
3850.0,189,3,770.39,3,3,3,9,Potential
3851.0,106,6,1245.8500000000001,4,5,4,13,VIP Champions
3852.0,113,7,2740.79,4,5,5,14,VIP Champions
3853.0,214,2,1129.28,2,2,4,8,Potential
3854.0,311,3,1255.26,2,3,4,9,Potential
3855.0,196,2,534.3199999999999,3,2,2,7,Potential
3856.0,134,6,1753.12,3,5,5,13,VIP Champions
3857.0,89,3,1805.5299999999997,4,3,5,12,Loyal
3858.0,79,2,292.34999999999997,4,2,1,7,Potential
3859.0,458,2,345.1,1,2,1,4,At Risk
3861.0,67,5,1503.6200000000001,4,5,5,14,VIP Champions
3862.0,155,2,532.04,3,2,2,7,Potential
3863.0,101,2,937.3299999999999,4,2,3,9,Potential
3864.0,587,1,208.11,1,1,1,3,Lost
3865.0,474,3,1009.28,1,3,4,8,Potential
3866.0,325,1,50.85,2,1,1,4,At Risk
3867.0,188,5,2021.71,3,5,5,13,VIP Champions
3868.0,23,7,1294.08,5,5,4,14,VIP Champions
3869.0,232,3,1138.22,2,3,4,9,Potential
3870.0,148,3,1078.3200000000002,3,3,4,10,Loyal
3872.0,548,4,1418.5900000000001,1,4,4,9,Potential
3873.0,127,2,153.74,3,2,1,6,At Risk
3874.0,69,2,273.1,4,2,1,7,Potential
3875.0,260,4,814.17,2,4,3,9,Potential
3876.0,32,5,686.03,5,5,3,13,VIP Champions
3877.0,478,1,160.91,1,1,1,3,Lost
3878.0,3,2,158.21,5,2,1,8,Potential
3879.0,11,5,1554.46,5,5,5,15,VIP Champions
3880.0,359,3,1095.83,1,3,4,8,Potential
3881.0,220,2,473.28,2,2,2,6,At Risk
3882.0,82,5,2136.75,4,5,5,14,VIP Champions
3883.0,663,3,675.81,1,3,3,7,Potential
3884.0,109,3,1286.71,4,3,4,11,Loyal
3885.0,350,3,480.0,1,3,2,6,At Risk
3886.0,85,4,1754.03,4,4,5,13,VIP Champions
3887.0,77,2,547.36,4,2,2,8,Potential
3890.0,65,2,844.8600000000001,4,2,3,9,Potential
3891.0,69,5,433.03999999999996,4,5,2,11,Loyal
3893.0,19,2,591.1899999999999,5,2,2,9,Potential
3894.0,479,2,172.84,1,2,1,4,At Risk
3895.0,195,6,1409.1100000000001,3,5,4,12,Loyal
3896.0,351,2,479.31,1,2,2,5,At Risk
3897.0,208,4,1285.71,2,4,4,10,Loyal
3898.0,306,5,2020.0500000000002,2,5,5,12,Loyal
3899.0,28,8,2655.03,5,5,5,15,VIP Champions
3903.0,55,3,703.03,5,3,3,11,Loyal
3904.0,260,2,752.47,2,2,3,7,Potential
3905.0,137,3,1262.6599999999999,3,3,4,10,Loyal
3906.0,263,3,548.84,2,3,2,7,Potential
3907.0,240,1,257.32,2,1,1,4,At Risk
3908.0,277,1,338.04,2,1,1,4,At Risk
3909.0,41,1,282.29,5,1,1,7,Potential
3911.0,140,3,783.44,3,3,3,9,Potential
3912.0,204,1,218.99,3,1,1,5,At Risk
3913.0,97,2,1187.57,4,2,4,10,Loyal
3914.0,192,3,535.86,3,3,2,8,Potential
3915.0,124,3,487.25,3,3,2,8,Potential
3916.0,107,1,208.15,4,1,1,6,At Risk
3919.0,176,4,712.53,3,4,3,10,Loyal
3921.0,74,5,1141.7,4,5,4,13,VIP Champions
3922.0,226,1,566.48,2,1,2,5,At Risk
3923.0,259,2,767.01,2,2,3,7,Potential
3924.0,28,5,1618.86,5,5,5,15,VIP Champions
3925.0,195,3,834.11,3,3,3,9,Potential
3927.0,657,1,140.02,1,1,1,3,Lost
3928.0,31,6,1492.46,5,5,5,15,VIP Champions
3930.0,112,3,569.29,4,3,2,9,Potential
3931.0,572,1,167.23,1,1,1,3,Lost
3932.0,254,2,429.89,2,2,2,6,At Risk
3934.0,148,2,757.46,3,2,3,8,Potential
3935.0,75,5,1455.83,4,5,5,14,VIP Champions
3936.0,265,1,519.38,2,1,2,5,At Risk
3937.0,479,3,478.31000000000006,1,3,2,6,At Risk
3939.0,193,7,2340.85,3,5,5,13,VIP Champions
3941.0,327,1,685.32,2,1,3,6,At Risk
3942.0,44,3,1441.9299999999998,5,3,5,13,VIP Champions
3943.0,61,3,800.08,5,3,3,11,Loyal
3944.0,130,4,1724.1599999999999,3,4,5,12,Loyal
3945.0,288,3,2169.01,2,3,5,10,Loyal
3946.0,197,4,1275.29,3,4,4,11,Loyal
3947.0,112,1,72.73,4,1,1,6,At Risk
3948.0,704,1,152.13,1,1,1,3,Lost
3949.0,310,4,1040.09,2,4,4,10,Loyal
3950.0,137,2,992.2,3,2,4,9,Potential
3952.0,262,4,407.75,2,4,2,8,Potential
3953.0,424,6,1009.51,1,5,4,10,Loyal
3954.0,20,3,761.28,5,3,3,11,Loyal
3956.0,350,3,1346.6799999999998,1,3,4,8,Potential
3957.0,272,6,2598.19,2,5,5,12,Loyal
3958.0,104,6,1182.64,4,5,4,13,VIP Champions
3959.0,84,4,1105.7,4,4,4,12,Loyal
3961.0,10,2,773.5699999999999,5,2,3,10,Loyal
3962.0,341,1,49.08,1,1,1,3,Lost
3963.0,289,2,373.44000000000005,2,2,2,6,At Risk
3964.0,564,1,305.7,1,1,1,3,Lost
3965.0,341,1,190.78,1,1,1,3,Lost
3966.0,55,3,1516.9,5,3,5,13,VIP Champions
3967.0,145,1,135.99,3,1,1,5,At Risk
3969.0,604,3,442.41999999999996,1,3,2,6,At Risk
3970.0,480,4,1150.28,1,4,4,9,Potential
3971.0,203,3,928.6100000000001,3,3,3,9,Potential
3972.0,400,5,1154.51,1,5,4,10,Loyal
3973.0,84,2,388.42,4,2,2,8,Potential
3974.0,60,4,444.16999999999996,5,4,2,11,Loyal
3975.0,347,3,366.49,1,3,2,6,At Risk
3978.0,214,1,241.18,2,1,1,4,At Risk
3979.0,163,2,222.2,3,2,1,6,At Risk
3981.0,155,4,674.45,3,4,3,10,Loyal
3982.0,22,4,654.24,5,4,3,12,Loyal
3984.0,274,6,802.88,2,5,3,10,Loyal
3985.0,293,4,599.65,2,4,2,8,Potential
3986.0,57,1,130.73,5,1,1,7,Potential
3987.0,482,2,588.61,1,2,2,5,At Risk
3988.0,14,2,584.0600000000001,5,2,2,9,Potential
3990.0,62,4,1865.7,4,4,5,13,VIP Champions
3991.0,76,2,677.1,4,2,3,9,Potential
3992.0,54,3,711.5999999999999,5,3,3,11,Loyal
3993.0,324,4,573.1500000000001,2,4,2,8,Potential
3994.0,137,3,1750.35,3,3,5,11,Loyal
3995.0,27,6,1463.4099999999999,5,5,5,15,VIP Champions
3996.0,15,5,1081.45,5,5,4,14,VIP Champions
3997.0,90,3,1247.3700000000001,4,3,4,11,Loyal
3998.0,210,2,880.48,2,2,3,7,Potential
3999.0,348,1,298.94,1,1,1,3,Lost
4000.0,152,3,382.69,3,3,2,8,Potential
4001.0,234,3,852.1600000000001,2,3,3,8,Potential
4002.0,430,3,515.64,1,3,2,6,At Risk
4003.0,29,4,531.27,5,4,2,11,Loyal
4004.0,150,5,2372.29,3,5,5,13,VIP Champions
4005.0,18,1,166.27,5,1,1,7,Potential
4006.0,545,5,1385.4299999999998,1,5,4,10,Loyal
4007.0,288,1,385.11,2,1,2,5,At Risk
4008.0,739,1,695.68,1,1,3,5,At Risk
4009.0,207,4,978.93,2,4,4,10,Loyal
4010.0,11,5,1893.77,5,5,5,15,VIP Champions
4011.0,13,5,2302.81,5,5,5,15,VIP Champions
4012.0,64,3,1636.68,4,3,5,12,Loyal
4013.0,611,1,246.97,1,1,1,3,Lost
4014.0,110,5,1549.67,4,5,5,14,VIP Champions
4015.0,48,2,390.78000000000003,5,2,2,9,Potential
4016.0,199,1,152.13,3,1,1,5,At Risk
4017.0,396,2,417.69,1,2,2,5,At Risk
4018.0,18,58,17149.84,5,5,5,15,VIP Champions
4021.0,569,1,332.55,1,1,1,3,Lost
4023.0,87,6,1194.87,4,5,4,13,VIP Champions
4024.0,145,12,3842.3,3,5,5,13,VIP Champions
4025.0,655,1,713.14,1,1,3,5,At Risk
4027.0,155,5,1561.03,3,5,5,13,VIP Champions
4028.0,140,2,559.0,3,2,2,7,Potential
4029.0,46,4,667.76,5,4,3,12,Loyal
4030.0,634,1,51.58,1,1,1,3,Lost
4031.0,628,1,167.23,1,1,1,3,Lost
4032.0,411,4,1308.42,1,4,4,9,Potential
4033.0,113,3,1192.41,4,3,4,11,Loyal
4034.0,648,1,274.78,1,1,1,3,Lost
4035.0,179,2,522.22,3,2,2,7,Potential
4036.0,189,4,683.29,3,4,3,10,Loyal
4037.0,293,1,145.46,2,1,1,4,At Risk
4038.0,72,5,2387.34,4,5,5,14,VIP Champions
4039.0,385,3,1207.37,1,3,4,8,Potential
4040.0,115,4,850.11,4,4,3,11,Loyal
4041.0,465,1,311.68,1,1,1,3,Lost
4042.0,89,1,153.62,4,1,1,6,At Risk
4043.0,69,4,1783.84,4,4,5,13,VIP Champions
4044.0,154,6,1087.12,3,5,4,12,Loyal
4045.0,204,7,2197.05,3,5,5,13,VIP Champions
4046.0,9,2,592.39,5,2,2,9,Potential
4047.0,145,2,140.01999999999998,3,2,1,6,At Risk
4048.0,530,2,839.56,1,2,3,6,At Risk
4050.0,62,3,1411.55,4,3,4,11,Loyal
4051.0,6,1,317.88,5,1,1,7,Potential
4053.0,54,3,2037.1100000000001,5,3,5,13,VIP Champions
4054.0,236,5,1277.72,2,5,4,11,Loyal
4055.0,143,5,997.52,3,5,4,12,Loyal
4056.0,314,2,139.27,2,2,1,5,At Risk
4057.0,467,2,627.97,1,2,2,5,At Risk
4058.0,326,3,613.21,2,3,2,7,Potential
4059.0,151,3,415.17,3,3,2,8,Potential
4060.0,230,2,285.56,2,2,1,5,At Risk
4063.0,436,2,1115.91,1,2,4,7,Potential
4064.0,244,2,647.83,2,2,3,7,Potential
4065.0,398,2,168.61,1,2,1,4,At Risk
4066.0,229,2,1205.43,2,2,4,8,Potential
4067.0,191,1,337.64,3,1,1,5,At Risk
4069.0,19,3,497.29,5,3,2,10,Loyal
4070.0,240,6,1225.02,2,5,4,11,Loyal
4071.0,120,2,332.28,4,2,1,7,Potential
4072.0,200,2,590.7,3,2,2,7,Potential
4073.0,577,2,102.28999999999999,1,2,1,4,At Risk
4074.0,42,2,603.76,5,2,2,9,Potential
4075.0,621,2,657.83,1,2,3,6,At Risk
4076.0,60,10,4471.93,5,5,5,15,VIP Champions
4077.0,143,3,453.27,3,3,2,8,Potential
4078.0,494,3,334.75,1,3,1,5,At Risk
4079.0,590,1,201.86,1,1,1,3,Lost
4080.0,76,4,1222.27,4,4,4,12,Loyal
4081.0,25,3,447.08,5,3,2,10,Loyal
4082.0,32,5,1246.99,5,5,4,14,VIP Champions
4083.0,556,3,349.97,1,3,2,6,At Risk
4085.0,440,3,543.0,1,3,2,6,At Risk
4086.0,13,3,1000.06,5,3,4,12,Loyal
4087.0,54,3,1356.8300000000002,5,3,4,12,Loyal
4088.0,461,4,870.08,1,4,3,8,Potential
4089.0,582,1,62.56,1,1,1,3,Lost
4090.0,101,2,397.38,4,2,2,8,Potential
4095.0,26,1,327.06,5,1,1,7,Potential
4096.0,495,3,292.57,1,3,1,5,At Risk
4097.0,550,2,496.8,1,2,2,5,At Risk
4098.0,293,1,617.68,2,1,2,5,At Risk
4099.0,553,1,443.78,1,1,2,4,At Risk
4100.0,284,5,1206.47,2,5,4,11,Loyal
4102.0,19,3,1005.5600000000001,5,3,4,12,Loyal
4103.0,100,3,315.49,4,3,1,8,Potential
4104.0,207,1,114.16,2,1,1,4,At Risk
4105.0,39,5,1108.15,5,5,4,14,VIP Champions
4106.0,520,2,647.02,1,2,3,6,At Risk
4107.0,193,3,405.76,3,3,2,8,Potential
4108.0,307,2,328.35,2,2,1,5,At Risk
4111.0,174,1,292.61,3,1,1,5,At Risk
4113.0,117,3,570.54,4,3,2,9,Potential
4114.0,77,4,631.71,4,4,3,11,Loyal
4115.0,25,7,2521.85,5,5,5,15,VIP Champions
4116.0,298,2,284.83000000000004,2,2,1,5,At Risk
4117.0,425,1,299.1,1,1,1,3,Lost
4118.0,64,1,221.89,4,1,1,6,At Risk
4119.0,61,7,1938.78,5,5,5,15,VIP Champions
4120.0,349,5,1606.04,1,5,5,11,Loyal
4122.0,32,3,470.3,5,3,2,10,Loyal
4124.0,469,1,60.37,1,1,1,3,Lost
4125.0,381,1,279.43,1,1,1,3,Lost
4127.0,28,5,1871.99,5,5,5,15,VIP Champions
4129.0,325,4,660.72,2,4,3,9,Potential
4130.0,5,2,784.25,5,2,3,10,Loyal
4131.0,299,2,296.3,2,2,1,5,At Risk
4132.0,36,4,1804.3,5,4,5,14,VIP Champions
4133.0,126,3,993.72,3,3,4,10,Loyal
4134.0,248,1,74.7,2,1,1,4,At Risk
4135.0,255,2,1198.47,2,2,4,8,Potential
4136.0,325,2,535.48,2,2,2,6,At Risk
4137.0,306,3,1048.65,2,3,4,9,Potential
4138.0,319,4,637.64,2,4,3,9,Potential
4139.0,11,2,259.76,5,2,1,8,Potential
4140.0,332,2,588.63,1,2,2,5,At Risk
4141.0,187,5,1925.8600000000001,3,5,5,13,VIP Champions
4142.0,92,2,1189.47,4,2,4,10,Loyal
4144.0,169,6,2084.28,3,5,5,13,VIP Champions
4145.0,105,4,922.89,4,4,3,11,Loyal
4146.0,578,3,1505.4,1,3,5,9,Potential
4147.0,441,1,368.14,1,1,2,4,At Risk
4148.0,62,1,125.98,4,1,1,6,At Risk
4149.0,29,5,1963.82,5,5,5,15,VIP Champions
4150.0,255,6,1063.21,2,5,4,11,Loyal
4151.0,589,1,53.24,1,1,1,3,Lost
4153.0,78,2,532.05,4,2,2,8,Potential
4155.0,22,2,866.84,5,2,3,10,Loyal
4156.0,9,2,581.7,5,2,2,9,Potential
4157.0,207,3,1727.42,2,3,5,10,Loyal
4158.0,149,3,1170.0500000000002,3,3,4,10,Loyal
4159.0,285,1,171.33,2,1,1,4,At Risk
4160.0,42,7,3559.3900000000003,5,5,5,15,VIP Champions
4161.0,144,1,430.26,3,1,2,6,At Risk
4162.0,121,1,140.02,4,1,1,6,At Risk
4163.0,48,1,257.32,5,1,1,7,Potential
4164.0,295,4,1441.99,2,4,5,11,Loyal
4166.0,163,4,468.20000000000005,3,4,2,9,Potential
4167.0,473,6,1475.97,1,5,5,11,Loyal
4168.0,30,2,927.11,5,2,3,10,Loyal
4169.0,85,2,531.77,4,2,2,8,Potential
4170.0,300,2,288.0,2,2,1,5,At Risk
4171.0,177,2,581.2,3,2,2,7,Potential
4173.0,209,3,715.9,2,3,3,8,Potential
4174.0,63,4,557.84,4,4,2,10,Loyal
4175.0,427,3,831.13,1,3,3,7,Potential
4176.0,123,6,2828.68,3,5,5,13,VIP Champions
4177.0,78,6,753.47,4,5,3,12,Loyal
4178.0,14,65,19295.32,5,5,5,15,VIP Champions
4179.0,331,2,814.85,1,2,3,6,At Risk
4180.0,187,1,167.94,3,1,1,5,At Risk
4181.0,381,2,275.73,1,2,1,4,At Risk
4182.0,516,1,642.2,1,1,3,5,At Risk
4184.0,298,4,1482.3600000000001,2,4,5,11,Loyal
4185.0,36,2,1327.98,5,2,4,11,Loyal
4186.0,638,1,83.97,1,1,1,3,Lost
4187.0,85,1,204.87,4,1,1,6,At Risk
4188.0,221,2,585.72,2,2,2,6,At Risk
4189.0,70,1,626.16,4,1,2,7,Potential
4190.0,86,4,2048.3199999999997,4,4,5,13,VIP Champions
4191.0,195,6,1680.43,3,5,5,13,VIP Champions
4192.0,149,3,687.69,3,3,3,9,Potential
4193.0,444,4,546.73,1,4,2,7,Potential
4194.0,249,3,2013.4,2,3,5,10,Loyal
4195.0,10,3,644.88,5,3,3,11,Loyal
4196.0,60,2,826.63,5,2,3,10,Loyal
4198.0,78,5,2021.9900000000002,4,5,5,14,VIP Champions
4199.0,3,1,503.04,5,1,2,8,Potential
4200.0,92,3,504.03,4,3,2,9,Potential
4201.0,8,2,187.12,5,2,1,8,Potential
4202.0,265,1,296.4,2,1,1,4,At Risk
4203.0,160,3,1080.4499999999998,3,3,4,10,Loyal
4205.0,351,7,2524.59,1,5,5,11,Loyal
4206.0,1,69,21916.75,5,5,5,15,VIP Champions
4207.0,106,6,2079.9,4,5,5,14,VIP Champions
4208.0,245,2,345.79,2,2,1,5,At Risk
4209.0,240,1,416.7,2,1,2,5,At Risk
4210.0,72,5,1042.96,4,5,4,13,VIP Champions
4212.0,42,8,1446.04,5,5,5,15,VIP Champions
4213.0,223,3,755.1700000000001,2,3,3,8,Potential
4214.0,277,2,443.45,2,2,2,6,At Risk
4215.0,645,1,509.85,1,1,2,4,At Risk
4217.0,419,4,2216.37,1,4,5,10,Loyal
4218.0,243,2,524.5699999999999,2,2,2,6,At Risk
4219.0,222,4,983.3900000000001,2,4,4,10,Loyal
4220.0,9,6,1970.4199999999998,5,5,5,15,VIP Champions
4221.0,247,4,1059.47,2,4,4,10,Loyal
4222.0,140,1,573.68,3,1,2,6,At Risk
4224.0,352,2,304.61,1,2,1,4,At Risk
4226.0,449,2,855.58,1,2,3,6,At Risk
4227.0,85,4,1874.6599999999999,4,4,5,13,VIP Champions
4229.0,207,7,3434.64,2,5,5,12,Loyal
4230.0,81,6,2328.05,4,5,5,14,VIP Champions
4232.0,16,5,1052.07,5,5,4,14,VIP Champions
4234.0,422,3,722.0699999999999,1,3,3,7,Potential
4235.0,117,3,673.1600000000001,4,3,3,10,Loyal
4238.0,191,3,1388.06,3,3,4,10,Loyal
4239.0,567,5,993.57,1,5,4,10,Loyal
4240.0,30,3,796.53,5,3,3,11,Loyal
4241.0,735,1,169.08,1,1,1,3,Lost
4242.0,130,4,1363.81,3,4,4,11,Loyal
4243.0,210,4,1041.03,2,4,4,10,Loyal
4244.0,709,2,585.4300000000001,1,2,2,5,At Risk
4245.0,134,7,2097.78,3,5,5,13,VIP Champions
4246.0,255,1,90.8,2,1,1,4,At Risk
4248.0,141,2,1093.44,3,2,4,9,Potential
4249.0,272,3,838.5600000000001,2,3,3,8,Potential
4250.0,9,1,55.04,5,1,1,7,Potential
4251.0,233,3,899.26,2,3,3,8,Potential
4252.0,156,3,816.89,3,3,3,9,Potential
4253.0,20,2,588.85,5,2,2,9,Potential
4254.0,238,1,269.88,2,1,1,4,At Risk
4255.0,336,4,2594.2699999999995,1,4,5,10,Loyal
4256.0,69,2,1033.56,4,2,4,10,Loyal
4257.0,121,1,602.31,4,1,2,7,Potential
4258.0,314,2,518.63,2,2,2,6,At Risk
4259.0,220,10,2546.41,2,5,5,12,Loyal
4260.0,98,6,864.75,4,5,3,12,Loyal
4261.0,174,6,1873.04,3,5,5,13,VIP Champions
4262.0,265,2,362.97,2,2,2,6,At Risk
4263.0,101,4,610.0699999999999,4,4,2,10,Loyal
4264.0,151,3,373.31,3,3,2,8,Potential
4265.0,357,2,212.82,1,2,1,4,At Risk
4266.0,390,4,1243.03,1,4,4,9,Potential
4267.0,80,1,50.77,4,1,1,6,At Risk
4268.0,501,1,408.9,1,1,2,4,At Risk
4269.0,97,4,957.55,4,4,4,12,Loyal
4270.0,11,4,750.7,5,4,3,12,Loyal
4271.0,607,2,1136.38,1,2,4,7,Potential
4273.0,184,1,234.99,3,1,1,5,At Risk
4274.0,197,4,668.22,3,4,3,10,Loyal
4276.0,167,3,492.54,3,3,2,8,Potential
4277.0,8,3,857.0300000000001,5,3,3,11,Loyal
4279.0,256,4,1036.5700000000002,2,4,4,10,Loyal
4280.0,21,4,1305.22,5,4,4,13,VIP Champions
4281.0,539,2,107.63,1,2,1,4,At Risk
4282.0,26,1,269.88,5,1,1,7,Potential
4283.0,22,2,253.36,5,2,1,8,Potential
4284.0,56,3,492.91999999999996,5,3,2,10,Loyal
4285.0,254,3,896.4,2,3,3,8,Potential
4286.0,180,7,3708.37,3,5,5,13,VIP Champions
4287.0,549,3,1080.91,1,3,4,8,Potential
4288.0,86,6,2384.6899999999996,4,5,5,14,VIP Champions
4290.0,34,2,472.33,5,2,2,9,Potential
4291.0,330,3,347.43,1,3,2,6,At Risk
4292.0,83,2,462.1,4,2,2,8,Potential
4293.0,74,4,1719.52,4,4,5,13,VIP Champions
4294.0,75,8,1781.05,4,5,5,14,VIP Champions
4295.0,61,3,283.67,5,3,1,9,Potential
4297.0,10,2,1000.3600000000001,5,2,4,11,Loyal
4299.0,462,1,615.66,1,1,2,4,At Risk
4300.0,274,1,219.19,2,1,1,4,At Risk
4301.0,106,4,326.55,4,4,1,9,Potential
4303.0,217,1,31.65,2,1,1,4,At Risk
4304.0,118,2,1383.0600000000002,4,2,4,10,Loyal
4306.0,413,1,290.32,1,1,1,3,Lost
4307.0,99,5,1797.99,4,5,5,14,VIP Champions
4308.0,444,2,568.46,1,2,2,5,At Risk
4309.0,389,2,254.12,1,2,1,4,At Risk
4310.0,143,6,1215.88,3,5,4,12,Loyal
4311.0,111,4,1425.02,4,4,5,13,VIP Champions
4312.0,150,8,1828.48,3,5,5,13,VIP Champions
4313.0,638,1,121.51,1,1,1,3,Lost
4314.0,34,7,1953.47,5,5,5,15,VIP Champions
4315.0,335,3,932.3100000000001,1,3,3,7,Potential
4316.0,87,6,1419.96,4,5,4,13,VIP Champions
4317.0,81,5,1171.29,4,5,4,13,VIP Champions
4318.0,159,2,518.5,3,2,2,7,Potential
4319.0,357,3,792.49,1,3,3,7,Potential
4321.0,304,4,864.9300000000001,2,4,3,9,Potential
4322.0,49,5,1812.3600000000001,5,5,5,15,VIP Champions
4323.0,232,3,285.11,2,3,1,6,At Risk
4324.0,256,4,662.8599999999999,2,4,3,9,Potential
4325.0,63,1,127.92,4,1,1,6,At Risk
4326.0,55,2,443.11,5,2,2,9,Potential
4327.0,174,4,991.99,3,4,4,11,Loyal
4328.0,63,3,1585.63,4,3,5,12,Loyal
4330.0,109,6,1540.42,4,5,5,14,VIP Champions
4331.0,44,1,314.55,5,1,1,7,Potential
4333.0,130,2,415.28,3,2,2,7,Potential
4334.0,11,32,8446.5,5,5,5,15,VIP Champions
4335.0,177,2,234.63,3,2,1,6,At Risk
4336.0,284,1,444.2,2,1,2,5,At Risk
4337.0,233,2,196.13,2,2,1,5,At Risk
4338.0,126,3,769.74,3,3,3,9,Potential
4339.0,38,1,178.58,5,1,1,7,Potential
4340.0,643,2,1451.8799999999999,1,2,5,8,Potential
4341.0,155,2,835.75,3,2,3,8,Potential
4342.0,69,5,1268.9,4,5,4,13,VIP Champions
4343.0,204,3,722.87,3,3,3,9,Potential
4345.0,77,3,1178.76,4,3,4,11,Loyal
4346.0,60,7,2369.11,5,5,5,15,VIP Champions
4347.0,72,2,694.6600000000001,4,2,3,9,Potential
4348.0,408,3,1238.23,1,3,4,8,Potential
4349.0,329,4,965.98,1,4,4,9,Potential
4350.0,205,2,448.54,3,2,2,7,Potential
4352.0,351,2,1336.55,1,2,4,7,Potential
4354.0,280,1,218.54,2,1,1,4,At Risk
4355.0,175,3,1596.9,3,3,5,11,Loyal
4357.0,245,5,947.2,2,5,3,10,Loyal
4358.0,1,3,492.55,5,3,2,10,Loyal
4360.0,116,2,840.36,4,2,3,9,Potential
4361.0,29,3,1855.5,5,3,5,13,VIP Champions
4362.0,495,1,141.05,1,1,1,3,Lost
4363.0,44,3,1745.1599999999999,5,3,5,13,VIP Champions
4364.0,227,5,708.18,2,5,3,10,Loyal
4365.0,31,7,2305.84,5,5,5,15,VIP Champions
4366.0,217,3,520.1600000000001,2,3,2,7,Potential
4367.0,593,2,685.86,1,2,3,6,At Risk
4368.0,86,6,2840.54,4,5,5,14,VIP Champions
4370.0,718,1,339.21,1,1,1,3,Lost
4372.0,235,4,1264.53,2,4,4,10,Loyal
4373.0,88,5,2264.34,4,5,5,14,VIP Champions
4376.0,60,4,1005.9499999999999,5,4,4,13,VIP Champions
4377.0,612,1,831.35,1,1,3,5,At Risk
4378.0,154,3,1166.58,3,3,4,10,Loyal
4379.0,492,1,218.54,1,1,1,3,Lost
4380.0,175,5,945.42,3,5,3,11,Loyal
4381.0,246,2,664.41,2,2,3,7,Potential
4383.0,64,4,548.4300000000001,4,4,2,10,Loyal
4384.0,182,6,638.36,3,5,3,11,Loyal
4385.0,120,3,827.12,4,3,3,10,Loyal
4387.0,413,1,84.54,1,1,1,3,Lost
4388.0,86,4,1866.42,4,4,5,13,VIP Champions
4389.0,11,1,157.49,5,1,1,7,Potential
4390.0,196,4,1147.79,3,4,4,11,Loyal
4391.0,63,1,713.14,4,1,3,8,Potential
4392.0,67,5,1779.1100000000001,4,5,5,14,VIP Champions
4394.0,140,5,1361.25,3,5,4,12,Loyal
4395.0,118,4,1226.6,4,4,4,12,Loyal
4396.0,82,5,3306.1,4,5,5,14,VIP Champions
4398.0,4,4,1536.61,5,4,5,14,VIP Champions
4399.0,10,2,406.26,5,2,2,9,Potential
4400.0,12,7,1806.37,5,5,5,15,VIP Champions
4401.0,444,3,359.53999999999996,1,3,2,6,At Risk
4402.0,141,2,437.28999999999996,3,2,2,7,Potential
4403.0,138,1,437.98,3,1,2,6,At Risk
4404.0,174,4,591.85,3,4,2,9,Potential
4405.0,678,2,1253.9299999999998,1,2,4,7,Potential
4407.0,80,2,744.4200000000001,4,2,3,9,Potential
4408.0,441,2,122.24,1,2,1,4,At Risk
4409.0,221,3,425.90999999999997,2,3,2,7,Potential
4410.0,73,7,1129.48,4,5,4,13,VIP Champions
4411.0,59,1,147.16,5,1,1,7,Potential
4412.0,39,5,2184.75,5,5,5,15,VIP Champions
4413.0,342,2,294.27,1,2,1,4,At Risk
4414.0,615,2,163.37,1,2,1,4,At Risk
4415.0,22,1,145.46,5,1,1,7,Potential
4417.0,225,3,646.84,2,3,3,8,Potential
4418.0,105,7,2532.13,4,5,5,14,VIP Champions
4419.0,497,6,1946.21,1,5,5,11,Loyal
4422.0,555,4,1016.75,1,4,4,9,Potential
4423.0,178,3,416.73999999999995,3,3,2,8,Potential
4424.0,347,2,252.25,1,2,1,4,At Risk
4426.0,62,4,1240.67,4,4,4,12,Loyal
4427.0,261,7,1620.64,2,5,5,12,Loyal
4428.0,589,2,996.81,1,2,4,7,Potential
4429.0,41,4,1008.27,5,4,4,13,VIP Champions
4430.0,40,1,327.28,5,1,1,7,Potential
4431.0,435,5,1647.94,1,5,5,11,Loyal
4432.0,90,5,802.4499999999999,4,5,3,12,Loyal
4433.0,651,1,55.04,1,1,1,3,Lost
4434.0,535,1,181.68,1,1,1,3,Lost
